Customer ID,Industry,Metric,Product,Value
Z1184,Services,Qty,Prod1,175
Z1184,Services,ARR,Prod1,9354
Z1185,Services,Qty,Prod1,350
Z1185,Services,ARR,Prod1,15220
Z1190,Services,Qty,Prod1,560
Z1190,Services,ARR,Prod1,20956
Z1192,Services,Qty,Prod1,910
Z1192,Services,ARR,Prod1,31002
Z1196,Services,Qty,Prod1,1750
Z1196,Services,ARR,Prod1,46296
Z1200,Services,Qty,Prod1,578
Z1200,Services,ARR,Prod1,26329
Z1204,Services,Qty,Prod1,245
Z1204,Services,ARR,Prod1,15713
Z1205,Services,Qty,Prod1,1750
Z1205,Services,ARR,Prod1,48615
Z1206,Services,Qty,Prod1,3150
Z1206,Services,ARR,Prod1,83295
Z1207,Services,Qty,Prod1,1750
Z1207,Services,ARR,Prod1,39813
Z1208,Services,Qty,Prod1,4200
Z1208,Services,ARR,Prod1,84455
Z1210,Services,Qty,Prod1,1509
Z1210,Services,ARR,Prod1,57690
Z1213,Services,Qty,Prod1,3500
Z1213,Services,ARR,Prod1,96630
Z1214,Services,Qty,Prod1,3850
Z1214,Services,ARR,Prod1,95233
Z1222,Services,Qty,Prod1,0
Z1222,Services,ARR,Prod1,0
Z1227,Services,Qty,Prod1,3500
Z1227,Services,ARR,Prod1,85715
Z1230,Services,Qty,Prod1,473
Z1230,Services,ARR,Prod1,27109
Z1233,Services,Qty,Prod1,350
Z1233,Services,ARR,Prod1,12859
Z1235,Services,Qty,Prod1,805
Z1235,Services,ARR,Prod1,23276
Z1236,Services,Qty,Prod1,140
Z1236,Services,ARR,Prod1,1700
Z1244,Services,Qty,Prod1,3500
Z1244,Services,ARR,Prod1,98107
Z1245,Services,Qty,Prod1,420
Z1245,Services,ARR,Prod1,19639
Z1249,Services,Qty,Prod1,350
Z1249,Services,ARR,Prod1,4943
Z1250,Services,Qty,Prod1,350
Z1250,Services,ARR,Prod1,18412
Z1257,Services,Qty,Prod1,0
Z1257,Services,ARR,Prod1,0
Z1259,Services,Qty,Prod1,700
Z1259,Services,ARR,Prod1,31208
Z1260,Services,Qty,Prod1,875
Z1260,Services,ARR,Prod1,34076
Z1263,Services,Qty,Prod1,245
Z1263,Services,ARR,Prod1,2702
Z1267,Services,Qty,Prod1,2660
Z1267,Services,ARR,Prod1,77407
Z1275,Services,Qty,Prod1,385
Z1275,Services,ARR,Prod1,20251
Z1283,Services,Qty,Prod1,1015
Z1283,Services,ARR,Prod1,35911
Z1286,Services,Qty,Prod1,32
Z1286,Services,ARR,Prod1,2405
Z1292,Services,Qty,Prod1,455
Z1292,Services,ARR,Prod1,14474
Z1293,Services,Qty,Prod1,49
Z1293,Services,ARR,Prod1,3467
Z1295,Services,Qty,Prod1,0
Z1295,Services,ARR,Prod1,0
Z1298,Services,Qty,Prod2,140
Z1298,Services,ARR,Prod2,4045
Z1305,Services,Qty,Prod2,70
Z1305,Services,ARR,Prod2,3291
Z1307,Services,Qty,Prod2,1400
Z1307,Services,ARR,Prod2,28002
Z1311,Services,Qty,Prod2,840
Z1311,Services,ARR,Prod2,14858
Z1312,Services,Qty,Prod2,7350
Z1312,Services,ARR,Prod2,101130
Z1317,Services,Qty,Prod2,1890
Z1317,Services,ARR,Prod2,59786
Z1319,Services,Qty,Prod2,700
Z1319,Services,ARR,Prod2,20031
Z1320,Services,Qty,Prod2,5250
Z1320,Services,ARR,Prod2,66150
Z1325,Services,Qty,Prod2,347
Z1325,Services,ARR,Prod2,3047
Z1332,Services,Qty,Prod2,4900
Z1332,Services,ARR,Prod2,85572
Z1333,Services,Qty,Prod2,1400
Z1333,Services,ARR,Prod2,22456
Z1337,Services,Qty,Prod2,1190
Z1337,Services,ARR,Prod2,21040
Z1344,Services,Qty,Prod2,700
Z1344,Services,ARR,Prod2,22781
Z1348,Services,Qty,Prod2,805
Z1348,Services,ARR,Prod2,14378
Z1350,Services,Qty,Prod2,1050
Z1350,Services,ARR,Prod2,17280
Z1357,Services,Qty,Prod2,175
Z1357,Services,ARR,Prod2,9350
Z1362,Services,Qty,Prod2,263
Z1362,Services,ARR,Prod2,9501
Z1363,Services,Qty,Prod2,0
Z1363,Services,ARR,Prod2,0
Z1367,Services,Qty,Prod2,1225
Z1367,Services,ARR,Prod2,23425
Z1371,Services,Qty,Prod2,1050
Z1371,Services,ARR,Prod2,9261
Z1384,Services,Qty,Prod2,175
Z1384,Services,ARR,Prod2,4256
Z1389,Services,Qty,Prod2,700
Z1389,Services,ARR,Prod2,12396
Z1394,Services,Qty,Prod2,1400
Z1394,Services,ARR,Prod2,9009
Z1396,Services,Qty,Prod2,525
Z1396,Services,ARR,Prod2,14012
Z1397,Services,Qty,Prod2,0
Z1397,Services,ARR,Prod2,0
Z1400,Services,Qty,Prod2,1330
Z1400,Services,ARR,Prod2,36123
Z1404,Services,Qty,Prod2,7000
Z1404,Services,ARR,Prod2,74180
Z1412,Services,Qty,Prod2,249
Z1412,Services,ARR,Prod2,9530
Z1415,Services,Qty,Prod2,1750
Z1415,Services,ARR,Prod2,30949
Z1416,Services,Qty,Prod2,641
Z1416,Services,ARR,Prod2,14679
Z1417,Services,Qty,Prod2,70
Z1417,Services,ARR,Prod2,2845
Z1423,Services,Qty,Prod2,1050
Z1423,Services,ARR,Prod2,17943
Z1425,Services,Qty,Prod2,140
Z1425,Services,ARR,Prod2,5927
Z1430,Services,Qty,Prod2,210
Z1430,Services,ARR,Prod2,6601
Z1433,Services,Qty,Prod2,630
Z1433,Services,ARR,Prod2,19637
Z1434,Services,Qty,Prod2,735
Z1434,Services,ARR,Prod2,14242
Z1441,Services,Qty,Prod2,3150
Z1441,Services,ARR,Prod2,58431
Z1445,Services,Qty,Prod2,56
Z1445,Services,ARR,Prod2,2767
Z1447,Services,Qty,Prod2,88
Z1447,Services,ARR,Prod2,3566
Z1448,Services,Qty,Prod2,1712
Z1448,Services,ARR,Prod2,9440
Z1449,Services,Qty,Prod2,399
Z1449,Services,ARR,Prod2,8144
Z1450,Services,Qty,Prod2,455
Z1450,Services,ARR,Prod2,11216
Z1451,Services,Qty,Prod2,4900
Z1451,Services,ARR,Prod2,67133
Z1452,Services,Qty,Prod2,438
Z1452,Services,ARR,Prod2,12155
Z1455,Services,Qty,Prod2,210
Z1455,Services,ARR,Prod2,1852
Z1459,Services,Qty,Prod2,105
Z1459,Services,ARR,Prod2,3315
Z1460,Services,Qty,Prod2,1750
Z1460,Services,ARR,Prod2,28928
Z1482,Services,Qty,Prod2,77
Z1482,Services,ARR,Prod2,679
Z1491,Services,Qty,Prod2,490
Z1491,Services,ARR,Prod2,15416
Z1492,Services,Qty,Prod2,630
Z1492,Services,ARR,Prod2,12502
Z1503,Services,Qty,Prod2,175
Z1503,Services,ARR,Prod2,5885
Z1505,Services,Qty,Prod2,140
Z1505,Services,ARR,Prod2,2845
Z1511,Services,Qty,Prod2,280
Z1511,Services,ARR,Prod2,1864
Z1516,Services,Qty,Prod2,175
Z1516,Services,ARR,Prod2,1166
Z1521,Services,Qty,Prod2,175
Z1521,Services,ARR,Prod2,5667
Z1529,Services,Qty,Prod2,2450
Z1529,Services,ARR,Prod2,51344
Z1530,Services,Qty,Prod2,3500
Z1530,Services,ARR,Prod2,56729
Z1534,Services,Qty,Prod2,350
Z1534,Services,ARR,Prod2,9407
Z1535,Services,Qty,Prod2,3500
Z1535,Services,ARR,Prod2,70657
Z1538,Services,Qty,Prod2,1225
Z1538,Services,ARR,Prod2,21439
Z1542,Services,Qty,Prod2,1754
Z1542,Services,ARR,Prod2,28116
Z1552,Services,Qty,Prod2,1050
Z1552,Services,ARR,Prod2,26254
Z1553,Services,Qty,Prod2,35
Z1553,Services,ARR,Prod2,309
Z1554,Services,Qty,Prod2,53
Z1554,Services,ARR,Prod2,1800
Z1555,Services,Qty,Prod2,1050
Z1555,Services,ARR,Prod2,29316
Z1561,Services,Qty,Prod2,210
Z1561,Services,ARR,Prod2,6329
Z1564,Services,Qty,Prod2,70
Z1564,Services,ARR,Prod2,3040
Z1565,Services,Qty,Prod2,1061
Z1565,Services,ARR,Prod2,19173
Z1572,Services,Qty,Prod2,35
Z1572,Services,ARR,Prod2,307
Z1576,Services,Qty,Prod2,525
Z1576,Services,ARR,Prod2,4631
Z1577,Services,Qty,Prod2,361
Z1577,Services,ARR,Prod2,3176
Z1578,Services,Qty,Prod2,84
Z1578,Services,ARR,Prod2,741
Z1580,Services,Qty,Prod2,102
Z1580,Services,ARR,Prod2,890
Z1581,Services,Qty,Prod2,5250
Z1581,Services,ARR,Prod2,67625
Z1592,Services,Qty,Prod2,175
Z1592,Services,ARR,Prod2,1255
Z1602,Services,Qty,Prod2,5950
Z1602,Services,ARR,Prod2,85410
Z1605,Services,Qty,Prod2,613
Z1605,Services,ARR,Prod2,19478
Z1606,Services,Qty,Prod2,700
Z1606,Services,ARR,Prod2,18756
Z1607,Services,Qty,Prod2,119
Z1607,Services,ARR,Prod2,5142
Z1608,Services,Qty,Prod2,350
Z1608,Services,ARR,Prod2,3084
Z1612,Services,Qty,Prod2,175
Z1612,Services,ARR,Prod2,10501
Z1615,Services,Qty,Prod2,1050
Z1615,Services,ARR,Prod2,15161
Z1622,Services,Qty,Prod2,420
Z1622,Services,ARR,Prod2,8926
Z1628,Services,Qty,Prod2,105
Z1628,Services,ARR,Prod2,3175
Z1632,Services,Qty,Prod2,788
Z1632,Services,ARR,Prod2,18050
Z1633,Services,Qty,Prod2,3850
Z1633,Services,ARR,Prod2,61123
Z1639,Services,Qty,Prod2,1400
Z1639,Services,ARR,Prod2,34384
Z1644,Services,Qty,Prod2,140
Z1644,Services,ARR,Prod2,6236
Z1645,Services,Qty,Prod2,875
Z1645,Services,ARR,Prod2,15483
Z1646,Services,Qty,Prod2,473
Z1646,Services,ARR,Prod2,15751
Z1649,Services,Qty,Prod2,252
Z1649,Services,ARR,Prod2,5860
Z1650,Services,Qty,Prod2,88
Z1650,Services,ARR,Prod2,3890
Z1653,Services,Qty,Prod2,1400
Z1653,Services,ARR,Prod2,34128
Z1655,Services,Qty,Prod2,140
Z1655,Services,ARR,Prod2,4534
Z1656,Services,Qty,Prod2,1754
Z1656,Services,ARR,Prod2,33328
Z1657,Services,Qty,Prod2,1750
Z1657,Services,ARR,Prod2,27345
Z1667,Services,Qty,Prod2,70
Z1667,Services,ARR,Prod2,-41
Z1683,Services,Qty,Prod2,175
Z1683,Services,ARR,Prod2,5252
Z1689,Services,Qty,Prod2,350
Z1689,Services,ARR,Prod2,6944
Z1697,Services,Qty,Prod2,35
Z1697,Services,ARR,Prod2,1270
Z1701,Services,Qty,Prod2,280
Z1701,Services,ARR,Prod2,9424
Z1703,Services,Qty,Prod2,700
Z1703,Services,ARR,Prod2,11676
Z1704,Services,Qty,Prod2,1750
Z1704,Services,ARR,Prod2,28060
Z1706,Services,Qty,Prod2,1050
Z1706,Services,ARR,Prod2,5780
Z1711,Services,Qty,Prod2,875
Z1711,Services,ARR,Prod2,20054
Z1712,Services,Qty,Prod2,0
Z1712,Services,ARR,Prod2,0
Z1715,Services,Qty,Prod2,700
Z1715,Services,ARR,Prod2,12805
Z1723,Services,Qty,Prod2,1400
Z1723,Services,ARR,Prod2,30534
Z1726,Services,Qty,Prod2,1050
Z1726,Services,ARR,Prod2,19689
Z1727,Services,Qty,Prod2,53
Z1727,Services,ARR,Prod2,1700
Z1729,Services,Qty,Prod2,140
Z1729,Services,ARR,Prod2,7290
Z1731,Services,Qty,Prod2,350
Z1731,Services,ARR,Prod2,11668
Z1736,Services,Qty,Prod2,196
Z1736,Services,ARR,Prod2,7032
Z1741,Services,Qty,Prod2,875
Z1741,Services,ARR,Prod2,25523
Z1747,Services,Qty,Prod2,945
Z1747,Services,ARR,Prod2,17287
Z1753,Services,Qty,Prod2,175
Z1753,Services,ARR,Prod2,7154
Z1758,Services,Qty,Prod2,3763
Z1758,Services,ARR,Prod2,64512
Z1765,Services,Qty,Prod2,1050
Z1765,Services,ARR,Prod2,18596
Z1766,Services,Qty,Prod2,613
Z1766,Services,ARR,Prod2,14803
Z1767,Services,Qty,Prod2,0
Z1767,Services,ARR,Prod2,0
Z1768,Services,Qty,Prod2,88
Z1768,Services,ARR,Prod2,2834
Z1772,Services,Qty,Prod2,665
Z1772,Services,ARR,Prod2,16903
Z1776,Services,Qty,Prod2,3500
Z1776,Services,ARR,Prod2,48157
Z1780,Services,Qty,Prod2,147
Z1780,Services,ARR,Prod2,6067
Z1784,Services,Qty,Prod2,273
Z1784,Services,ARR,Prod2,13088
Z1787,Services,Qty,Prod2,455
Z1787,Services,ARR,Prod2,12703
Z1792,Services,Qty,Prod2,385
Z1792,Services,ARR,Prod2,13925
Z1793,Services,Qty,Prod2,385
Z1793,Services,ARR,Prod2,6899
Z1794,Services,Qty,Prod2,42
Z1794,Services,ARR,Prod2,1767
Z1800,Services,Qty,Prod2,123
Z1800,Services,ARR,Prod2,6456
Z1805,Services,Qty,Prod2,700
Z1805,Services,ARR,Prod2,8203
Z1806,Services,Qty,Prod2,105
Z1806,Services,ARR,Prod2,926
Z1810,Services,Qty,Prod2,1708
Z1810,Services,ARR,Prod2,38291
Z1811,Services,Qty,Prod2,5250
Z1811,Services,ARR,Prod2,70823
Z1812,Services,Qty,Prod2,700
Z1812,Services,ARR,Prod2,15281
Z1816,Services,Qty,Prod2,735
Z1816,Services,ARR,Prod2,13782
Z1820,Services,Qty,Prod2,2342
Z1820,Services,ARR,Prod2,50545
Z1830,Services,Qty,Prod2,350
Z1830,Services,ARR,Prod2,5745
Z1836,Services,Qty,Prod2,0
Z1836,Services,ARR,Prod2,0
Z1839,Services,Qty,Prod2,175
Z1839,Services,ARR,Prod2,4837
Z1842,Services,Qty,Prod2,455
Z1842,Services,ARR,Prod2,15299
Z1846,Services,Qty,Prod2,700
Z1846,Services,ARR,Prod2,13937
Z1852,Services,Qty,Prod2,315
Z1852,Services,ARR,Prod2,2778
Z1865,Services,Qty,Prod2,3150
Z1865,Services,ARR,Prod2,51499
Z1867,Services,Qty,Prod2,1925
Z1867,Services,ARR,Prod2,29051
Z1868,Services,Qty,Prod2,1400
Z1868,Services,ARR,Prod2,12183
Z1870,Services,Qty,Prod2,1050
Z1870,Services,ARR,Prod2,9074
Z1873,Services,Qty,Prod2,1015
Z1873,Services,ARR,Prod2,18018
Z1875,Services,Qty,Prod2,350
Z1875,Services,ARR,Prod2,3087
Z1876,Services,Qty,Prod2,1785
Z1876,Services,ARR,Prod2,26938
Z1879,Services,Qty,Prod2,350
Z1879,Services,ARR,Prod2,11113
Z1880,Services,Qty,Prod2,158
Z1880,Services,ARR,Prod2,1389
Z1893,Services,Qty,Prod2,350
Z1893,Services,ARR,Prod2,8182
Z1895,Services,Qty,Prod2,70
Z1895,Services,ARR,Prod2,469
Z855,Services,Qty,Prod2,0
Z855,Services,ARR,Prod2,0
Z1905,Services,Qty,Prod2,350
Z1905,Services,ARR,Prod2,3427
Z1906,Services,Qty,Prod2,245
Z1906,Services,ARR,Prod2,7001
Z1907,Services,Qty,Prod2,245
Z1907,Services,ARR,Prod2,7156
Z1909,Services,Qty,Prod2,1225
Z1909,Services,ARR,Prod2,30627
Z1915,Services,Qty,Prod2,350
Z1915,Services,ARR,Prod2,9002
Z1919,Services,Qty,Prod2,490
Z1919,Services,ARR,Prod2,14088
Z1937,Services,Qty,Prod2,875
Z1937,Services,ARR,Prod2,19101
Z1939,Services,Qty,Prod2,88
Z1939,Services,ARR,Prod2,2778
Z1941,Services,Qty,Prod2,1015
Z1941,Services,ARR,Prod2,15887
Z1942,Services,Qty,Prod2,175
Z1942,Services,ARR,Prod2,951
Z1946,Services,Qty,Prod2,21
Z1946,Services,ARR,Prod2,800
Z1948,Services,Qty,Prod2,2450
Z1948,Services,ARR,Prod2,51332
Z1950,Services,Qty,Prod2,28
Z1950,Services,ARR,Prod2,1142
Z1951,Services,Qty,Prod2,350
Z1951,Services,ARR,Prod2,14585
Z1952,Services,Qty,Prod2,630
Z1952,Services,ARR,Prod2,14964
Z1953,Services,Qty,Prod2,350
Z1953,Services,ARR,Prod2,3182
Z1957,Services,Qty,Prod2,1750
Z1957,Services,ARR,Prod2,25723
Z1963,Services,Qty,Prod2,875
Z1963,Services,ARR,Prod2,19740
Z1968,Services,Qty,Prod2,350
Z1968,Services,ARR,Prod2,3084
Z1972,Services,Qty,Prod2,525
Z1972,Services,ARR,Prod2,11190
Z1976,Services,Qty,Prod2,0
Z1976,Services,ARR,Prod2,0
Z1978,Services,Qty,Prod2,438
Z1978,Services,ARR,Prod2,12214
Z1979,Services,Qty,Prod2,1750
Z1979,Services,ARR,Prod2,24759
Z1980,Services,Qty,Prod2,263
Z1980,Services,ARR,Prod2,7501
Z1984,Services,Qty,Prod2,3500
Z1984,Services,ARR,Prod2,52920
Z1987,Services,Qty,Prod2,35
Z1987,Services,ARR,Prod2,1423
Z1996,Services,Qty,Prod2,2170
Z1996,Services,ARR,Prod2,33135
Z1997,Services,Qty,Prod2,350
Z1997,Services,ARR,Prod2,5980
Z2001,Services,Qty,Prod2,1383
Z2001,Services,ARR,Prod2,24471
Z2006,Services,Qty,Prod2,525
Z2006,Services,ARR,Prod2,4604
Z2008,Services,Qty,Prod2,210
Z2008,Services,ARR,Prod2,1854
Z2014,Services,Qty,Prod2,221
Z2014,Services,ARR,Prod2,7964
Z2021,Services,Qty,Prod2,875
Z2021,Services,ARR,Prod2,20913
Z2026,Services,Qty,Prod2,350
Z2026,Services,ARR,Prod2,10063
Z2029,Services,Qty,Prod2,613
Z2029,Services,ARR,Prod2,20843
Z2030,Services,Qty,Prod2,1050
Z2030,Services,ARR,Prod2,20349
Z2036,Services,Qty,Prod2,1365
Z2036,Services,ARR,Prod2,24541
Z2037,Services,Qty,Prod2,35
Z2037,Services,ARR,Prod2,309
Z2038,Services,Qty,Prod2,105
Z2038,Services,ARR,Prod2,926
Z2041,Services,Qty,Prod2,35
Z2041,Services,ARR,Prod2,1022
Z2042,Services,Qty,Prod2,700
Z2042,Services,ARR,Prod2,12397
Z2051,Services,Qty,Prod2,175
Z2051,Services,ARR,Prod2,1544
Z2052,Services,Qty,Prod2,0
Z2052,Services,ARR,Prod2,0
Z2057,Services,Qty,Prod2,280
Z2057,Services,ARR,Prod2,2080
Z2065,Services,Qty,Prod2,210
Z2065,Services,ARR,Prod2,4885
Z2067,Services,Qty,Prod2,375
Z2067,Services,ARR,Prod2,3604
Z2070,Services,Qty,Prod2,88
Z2070,Services,ARR,Prod2,1556
Z2071,Services,Qty,Prod2,683
Z2071,Services,ARR,Prod2,6019
Z2074,Services,Qty,Prod2,1225
Z2074,Services,ARR,Prod2,26033
Z2076,Services,Qty,Prod2,2174
Z2076,Services,ARR,Prod2,29042
Z2078,Services,Qty,Prod2,105
Z2078,Services,ARR,Prod2,927
Z2079,Services,Qty,Prod2,2800
Z2079,Services,ARR,Prod2,45090
Z2085,Services,Qty,Prod2,1785
Z2085,Services,ARR,Prod2,25541
Z2087,Services,Qty,Prod2,228
Z2087,Services,ARR,Prod2,7295
Z2088,Services,Qty,Prod2,105
Z2088,Services,ARR,Prod2,926
Z2093,Services,Qty,Prod2,1400
Z2093,Services,ARR,Prod2,40078
Z2097,Services,Qty,Prod2,70
Z2097,Services,ARR,Prod2,2712
Z2100,Services,Qty,Prod2,252
Z2100,Services,ARR,Prod2,6753
Z2104,Services,Qty,Prod2,350
Z2104,Services,ARR,Prod2,7145
Z2106,Services,Qty,Prod2,228
Z2106,Services,ARR,Prod2,1920
Z2109,Services,Qty,Prod2,158
Z2109,Services,ARR,Prod2,7251
Z2110,Services,Qty,Prod2,700
Z2110,Services,ARR,Prod2,14420
Z2112,Services,Qty,Prod2,525
Z2112,Services,ARR,Prod2,13039
Z2117,Services,Qty,Prod2,525
Z2117,Services,ARR,Prod2,12579
Z2121,Services,Qty,Prod2,228
Z2121,Services,ARR,Prod2,6934
Z2122,Services,Qty,Prod2,3080
Z2122,Services,ARR,Prod2,39121
Z2131,Services,Qty,Prod2,735
Z2131,Services,ARR,Prod2,12331
Z2132,Services,Qty,Prod2,88
Z2132,Services,ARR,Prod2,3323
Z2133,Services,Qty,Prod2,420
Z2133,Services,ARR,Prod2,13301
Z2136,Services,Qty,Prod2,700
Z2136,Services,ARR,Prod2,14588
Z2137,Services,Qty,Prod2,84
Z2137,Services,ARR,Prod2,2854
Z2138,Services,Qty,Prod2,70
Z2138,Services,ARR,Prod2,3176
Z2140,Services,Qty,Prod2,2800
Z2140,Services,ARR,Prod2,41916
Z2142,Services,Qty,Prod2,2800
Z2142,Services,ARR,Prod2,48418
Z2145,Services,Qty,Prod2,175
Z2145,Services,ARR,Prod2,4445
Z2156,Services,Qty,Prod2,2450
Z2156,Services,ARR,Prod2,48627
Z2163,Services,Qty,Prod2,350
Z2163,Services,ARR,Prod2,11183
Z2165,Services,Qty,Prod2,1750
Z2165,Services,ARR,Prod2,45955
Z2167,Services,Qty,Prod2,228
Z2167,Services,ARR,Prod2,5788
Z2168,Services,Qty,Prod2,441
Z2168,Services,ARR,Prod2,11026
Z2172,Services,Qty,Prod2,487
Z2172,Services,ARR,Prod2,11245
Z2176,Services,Qty,Prod2,350
Z2176,Services,ARR,Prod2,12980
Z2181,Services,Qty,Prod2,889
Z2181,Services,ARR,Prod2,15931
Z2184,Services,Qty,Prod2,665
Z2184,Services,ARR,Prod2,11971
Z2201,Services,Qty,Prod2,1750
Z2201,Services,ARR,Prod2,34057
Z2203,Services,Qty,Prod2,1750
Z2203,Services,ARR,Prod2,26465
Z2205,Services,Qty,Prod2,0
Z2205,Services,ARR,Prod2,0
Z2209,Services,Qty,Prod2,980
Z2209,Services,ARR,Prod2,21594
Z2217,Services,Qty,Prod2,70
Z2217,Services,ARR,Prod2,614
Z2218,Services,Qty,Prod2,1050
Z2218,Services,ARR,Prod2,22139
Z2220,Services,Qty,Prod2,1050
Z2220,Services,ARR,Prod2,21577
Z2223,Services,Qty,Prod2,35
Z2223,Services,ARR,Prod2,1134
Z2226,Services,Qty,Prod2,49
Z2226,Services,ARR,Prod2,1587
Z2229,Services,Qty,Prod3,385
Z2229,Services,ARR,Prod3,29074
Z2237,Services,Qty,Prod3,2100
Z2237,Services,ARR,Prod3,115416
Z2239,Services,Qty,Prod3,2625
Z2239,Services,ARR,Prod3,199343
Z2242,Services,Qty,Prod3,5600
Z2242,Services,ARR,Prod3,235508
Z2255,Services,Qty,Prod3,1050
Z2255,Services,ARR,Prod3,53267
Z2258,Services,Qty,Prod3,175
Z2258,Services,ARR,Prod3,17662
Z2261,Services,Qty,Prod3,0
Z2261,Services,ARR,Prod3,0
Z2262,Services,Qty,Prod3,35
Z2262,Services,ARR,Prod3,4360
Z2264,Services,Qty,Prod3,210
Z2264,Services,ARR,Prod3,25470
Z2269,Services,Qty,Prod3,1050
Z2269,Services,ARR,Prod3,61325
Z2282,Services,Qty,Prod3,3500
Z2282,Services,ARR,Prod3,171725
Z2290,Services,Qty,Prod3,88
Z2290,Services,ARR,Prod3,7067
Z2293,Services,Qty,Prod3,35
Z2293,Services,ARR,Prod3,4361
Z2294,Services,Qty,Prod3,350
Z2294,Services,ARR,Prod3,22486
Z2296,Services,Qty,Prod3,350
Z2296,Services,ARR,Prod3,25494
Z2299,Services,Qty,Prod3,700
Z2299,Services,ARR,Prod3,42927
Z2304,Services,Qty,Prod3,6300
Z2304,Services,ARR,Prod3,360318
Z2312,Services,Qty,Prod3,175
Z2312,Services,ARR,Prod3,15896
Z2313,Services,Qty,Prod3,700
Z2313,Services,ARR,Prod3,41725
Z2319,Services,Qty,Prod3,53
Z2319,Services,ARR,Prod3,5888
Z2320,Services,Qty,Prod3,700
Z2320,Services,ARR,Prod3,55633
Z2321,Services,Qty,Prod3,91
Z2321,Services,ARR,Prod3,12858
Z2323,Services,Qty,Prod3,172
Z2323,Services,ARR,Prod3,13850
Z2343,Services,Qty,Prod3,18
Z2343,Services,ARR,Prod3,2180
Z2363,Services,Qty,Prod3,875
Z2363,Services,ARR,Prod3,66066
Z2365,Services,Qty,Prod3,1575
Z2365,Services,ARR,Prod3,140821
Z2381,Services,Qty,Prod3,0
Z2381,Services,ARR,Prod3,0
Z2389,Services,Qty,Prod3,1225
Z2389,Services,ARR,Prod3,84374
Z2391,Services,Qty,Prod3,175
Z2391,Services,ARR,Prod3,4543
Z2395,Services,Qty,Prod3,4200
Z2395,Services,ARR,Prod3,185024
Z2403,Services,Qty,Prod3,42
Z2403,Services,ARR,Prod3,5511
Z2410,Services,Qty,Prod3,875
Z2410,Services,ARR,Prod3,46410
Z2414,Services,Qty,Prod3,0
Z2414,Services,ARR,Prod3,0
Z1071,Services,Qty,Prod3,175
Z1071,Services,ARR,Prod3,28259
Z2420,Services,Qty,Prod3,1400
Z2420,Services,ARR,Prod3,106297
Z2427,Services,Qty,Prod3,88
Z2427,Services,ARR,Prod3,17662
Z2428,Services,Qty,Prod3,4550
Z2428,Services,ARR,Prod3,172218
Z2429,Services,Qty,Prod3,88
Z2429,Services,ARR,Prod3,12359
Z2448,Services,Qty,Prod3,525
Z2448,Services,ARR,Prod3,38635
Z2452,Services,Qty,Prod3,2625
Z2452,Services,ARR,Prod3,199955
Z2454,Services,Qty,Prod3,2335
Z2454,Services,ARR,Prod3,158339
Z2455,Services,Qty,Prod3,1750
Z2455,Services,ARR,Prod3,100225
Z2460,Services,Qty,Prod4,0
Z2460,Services,ARR,Prod4,0
Z2242,Services,Qty,Prod4,175
Z2242,Services,ARR,Prod4,14219
Z169,Services,Qty,Prod4,245
Z169,Services,ARR,Prod4,15935
Z2261,Services,Qty,Prod4,0
Z2261,Services,ARR,Prod4,0
Z328,Services,Qty,Prod4,1120
Z328,Services,ARR,Prod4,91403
Z1530,Services,Qty,Prod4,2800
Z1530,Services,ARR,Prod4,142506
Z1552,Services,Qty,Prod4,455
Z1552,Services,ARR,Prod4,28560
Z2472,Services,Qty,Prod4,2205
Z2472,Services,ARR,Prod4,87070
Z2474,Services,Qty,Prod4,0
Z2474,Services,ARR,Prod4,0
Z2312,Services,Qty,Prod4,175
Z2312,Services,ARR,Prod4,12797
Z508,Services,Qty,Prod4,2660
Z508,Services,ARR,Prod4,128103
Z582,Services,Qty,Prod4,2100
Z582,Services,ARR,Prod4,79235
Z607,Services,Qty,Prod4,403
Z607,Services,ARR,Prod4,25483
Z647,Services,Qty,Prod4,525
Z647,Services,ARR,Prod4,38393
Z2479,Services,Qty,Prod4,350
Z2479,Services,ARR,Prod4,21329
Z656,Services,Qty,Prod4,770
Z656,Services,ARR,Prod4,42232
Z680,Services,Qty,Prod4,875
Z680,Services,ARR,Prod4,38392
Z2363,Services,Qty,Prod4,875
Z2363,Services,ARR,Prod4,60786
Z711,Services,Qty,Prod4,690
Z711,Services,ARR,Prod4,52523
Z2484,Services,Qty,Prod4,175
Z2484,Services,ARR,Prod4,17063
Z1876,Services,Qty,Prod4,1785
Z1876,Services,ARR,Prod4,70485
Z2487,Services,Qty,Prod4,189
Z2487,Services,ARR,Prod4,15356
Z871,Services,Qty,Prod4,210
Z871,Services,ARR,Prod4,23111
Z2389,Services,Qty,Prod4,350
Z2389,Services,ARR,Prod4,22182
Z1071,Services,Qty,Prod4,175
Z1071,Services,ARR,Prod4,21116
Z1078,Services,Qty,Prod4,175
Z1078,Services,ARR,Prod4,19906
Z1086,Services,Qty,Prod4,175
Z1086,Services,ARR,Prod4,9953
Z1110,Services,Qty,Prod4,1750
Z1110,Services,ARR,Prod4,91828
Z2492,Services,Qty,Prod4,175
Z2492,Services,ARR,Prod4,21328
Z2427,Services,Qty,Prod4,175
Z2427,Services,ARR,Prod4,28437
Z2494,Services,Qty,Prod4,0
Z2494,Services,ARR,Prod4,0
Z1196,Services,Qty,Prod4,875
Z1196,Services,ARR,Prod4,53322
